,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Hebereke-Title.mid",14.0, 9.0, 4.0, 2.0, 23.0, 0.0, 0.55, 0.45, 2.0, 3.0, 72.0, 4.93, 72.0, 7.0, 0.19, 0.28, 1.0, 0.7857, 7.0, 7.0, 6.132, 3.039, 3.118, 0.1223, -1.056, 1.029, 5.513, 5.291, 6.479, 0.0, 64.0, 4.0, 78.0, 6.0, 0.0, 1.374, 2.0, 1.0, 0.6566, 0.1385, 0.7879, 0.6566, 0.09091, 0.1717, 0.101, 0.0202, 0.0, 0.0101, 0.0, 0.0, 0.0202, 0.0202, 2.333, 0.03, 0.5294, 2.267, 8.933, 1.878, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.434, 1.434, 0.3852, 7.0, 6.0, 3.0, 0.43, 0.64, 0.52, 0.05, 0.0, 0.34, 0.25, 4.0, 0.6075, 0.25, 0.43, 0.6977, 2.0, 0.6428, 0.5017, 19.7, 1.923, 2.0, 1.082, 0.03083, 0.04167, 0.02556, 0.1517, 0.1517, 0.1517, 0.25, 0.25, 0.2292, 0.2292, 0.25, 0.25, 0.0366, 0.0366, 0.0, 4.0, 10.0, 10.0, 120.0, 40.0, 3.0, 0.1677, 0.1524, 1.1, 0.3201, 0.02606, 0.0, 0.3, 135.0, 135.0, 1.677E-11, 31.0, 3.226, 1.513, 0.3061, 0.3061, 0.2966, 0.2966, 0.09259, 1.778, 0.263, 0.2914, 0.41, 3.0, 11.0, 11.0, 134.0, 45.0, 2.978, 0.1519, 0.1381, 1.1, 0.2901, 0.02461, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\bombermantitle.mid",22.0, 7.0, 2.0, 2.0, 57.0, 0.11, 0.23, 0.66, 4.0, 3.0, 73.0, 7.51, 83.0, 11.0, 0.21, 0.37, 0.5238, 0.6216, 5.0, 5.0, 14.4, 3.24, 1.77, -0.9352, -1.38, 0.2882, 7.537, 4.679, 6.922, 0.0, 59.0, 11.0, 63.0, 3.0, 2.0, 13.31, 4.0, 3.0, 0.1313, 0.9231, 0.4141, 0.09091, 0.09091, 0.2222, 0.1111, 0.1212, 0.0, 0.0404, 0.0, 0.05051, 0.08081, 0.2828, 0.375, 0.0, 0.4778, 1.525, 22.29, 4.78, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.956, 2.956, 1.367, 3.0, 3.0, 2.0, 0.97, 0.97, 0.03, 0.0, 0.0, 0.03, 0.125, 0.75, 0.1787, 0.125, 0.69, 1.0, 0.0, 0.1155, 1.396, 22.44, 4.762, 4.0, 4.538, 0.05458, 0.04167, 0.01937, 0.3251, 0.3251, 0.3251, 0.3333, 0.3333, 0.1782, 0.1782, 0.1667, 0.1667, 0.04298, 0.04298, 0.0, 5.0, 10.0, 10.0, 120.0, 40.0, 3.0, 0.1166, 0.1061, 1.099, 0.2227, 0.02429, 0.0, 0.3, 133.0, 133.0, 3.354E-11, 15.26, 6.552, 3.351, 0.1515, 0.1515, 0.06095, 0.06095, 0.07519, 0.3008, 0.103, 0.04857, 0.69, 1.0, 11.0, 11.0, 133.0, 45.0, 2.956, 0.1076, 0.09793, 1.099, 0.2055, 0.02311, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\BL_sbm5_titlescreen.mid",14.0, 8.0, 3.0, 2.0, 38.0, 0.0, 0.1, 0.9, 1.0, 3.0, 82.0, 4.03, 86.0, 2.0, 0.36, 0.38, 0.4722, 0.5526, 10.0, 2.0, 7.84, 2.728, 1.883, -0.616, 0.03299, 1.609, 7.481, 5.965, 5.871, 0.0, 86.0, 2.0, 76.0, 4.0, 0.0, 4.586, 1.0, 2.0, 0.5657, 0.1429, 0.6667, 0.5657, 0.0303, 0.1111, 0.0, 0.0101, 0.08081, 0.0202, 0.0303, 0.06061, 0.0202, 0.101, 0.0, 0.0, 0.4651, 1.536, 15.64, 2.581, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.545, 3.545, 0.3063, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.03792, 0.04167, 0.01198, 0.2482, 0.2482, 0.2482, 1.006, 1.006, 0.3256, 0.3256, 0.25, 0.25, 0.2391, 0.2391, 0.0, 6.0, 10.0, 10.0, 160.0, 69.0, 2.319, 0.1024, 0.1012, 1.012, 0.2035, 0.02404, 0.0, 0.3, 168.0, 168.3, 1.333E-11, 10.06, 9.944, 5.853, 0.09646, 0.09646, 0.02576, 0.02576, 0.07427, 0.08913, 0.07561, 0.004272, 1.0, 0.0, 14.0, 14.0, 113.0, 85.0, 1.329, 0.07526, 0.07439, 1.012, 0.1497, 0.02019, 0.0, 0.07143
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\MPAirdeMarioParty.mid",17.0, 8.0, 3.0, 2.0, 65.0, 0.04, 0.5, 0.46, 1.0, 3.0, 74.0, 2.73, 72.0, 0.0, 0.32, 0.48, 0.4375, 0.4375, 2.0, 2.0, 10.75, 3.522, 3.932, 0.5611, 0.6219, 1.366, 13.16, 5.842, 5.881, 0.0, 72.0, 0.0, 72.0, 0.0, 0.0, 4.525, 2.0, 2.0, 0.3535, 0.6571, 0.5354, 0.3535, 0.0404, 0.2727, 0.06061, 0.07071, 0.0, 0.0404, 0.08081, 0.0303, 0.0404, 0.05051, 0.5, 0.0, 0.5, 2.065, 14.39, 3.32, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.572, 1.572, 0.6192, 3.0, 4.0, 2.0, 0.44, 0.85, 0.56, 0.0, 0.0, 0.01, 0.25, 1.0, 0.4625, 0.25, 0.44, 0.9318, 1.0, 0.2497, -0.4506, 6.587, 1.923, 1.0, 1.969, 0.05156, 0.0625, 0.05188, 0.2874, 0.2874, 0.2874, 4.0, 4.0, 0.3844, 0.3844, 0.1289, 0.1289, 0.8094, 0.8094, 0.0, 3.0, 13.0, 10.0, 80.0, 120.0, 1.5, 0.1326, 0.1302, 1.018, 0.2628, 0.02327, 0.0, 0.3, 131.0, 131.0, 1.708E-11, 29.14, 3.432, 1.25, 0.2717, 0.2717, 0.2078, 0.2078, 0.1002, 0.458, 0.2076, 0.09415, 0.0, 3.0, 14.0, 11.0, 88.0, 131.0, 1.489, 0.1226, 0.1204, 1.018, 0.243, 0.02201, 0.0, 0.3636
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\DreamTVTitle.mid",11.0, 7.0, 4.0, 2.0, 45.0, 0.06, 0.68, 0.26, 4.0, 2.0, 67.0, 6.1, 67.0, 7.0, 0.29, 0.31, 0.8966, 0.9032, 2.0, 2.0, 9.538, 2.691, 1.382, -0.6102, -1.003, -1.086, 13.87, 4.927, 9.761, 0.0, 31.0, 7.0, 62.0, 2.0, 0.0, 3.384, 3.0, 2.0, 0.3636, 0.9167, 0.4949, 0.3636, 0.0, 0.3333, 0.06061, 0.101, 0.0, 0.07071, 0.0202, 0.0, 0.0, 0.05051, 2.0, 0.0, 0.5079, 1.235, 6.431, 2.938, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.778, 2.778, 0.9905, 3.0, 3.0, 1.0, 0.92, 0.99, 0.08, 0.0, 0.0, 0.0, 0.25, 1.0, 0.275, 0.25, 0.92, 0.07609, 1.0, 0.09731, 0.7707, 38.31, 14.29, 3.0, 29.14, 0.0, 0.0, 0.0, 0.2361, 0.2361, 0.2361, 2.5, 2.5, 0.5313, 0.5313, 0.25, 0.25, 0.7685, 0.7685, 0.0, 4.0, 10.0, 10.0, 160.0, 120.0, 1.333, 0.1081, 0.1054, 1.026, 0.2135, 0.02423, 0.0, 0.3, 116.0, 115.7, 6.284E-11, 18.66, 5.359, 1.452, 0.1736, 0.1736, 0.1424, 0.1424, 0.1296, 0.5184, 0.1425, 0.05044, 0.0, 9.0, 9.0, 9.0, 155.0, 116.0, 1.336, 0.1192, 0.1162, 1.026, 0.2355, 0.02562, 0.0, 0.1111
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\CotS-Title-PS-PC.mid",14.0, 8.0, 2.0, 1.0, 48.0, 0.47, 0.02, 0.51, 1.0, 1.0, 61.0, 4.79, 40.0, 4.0, 0.47, 0.6, 0.2128, 0.1333, 36.0, 2.0, 20.2, 2.409, 1.475, -1.92, 0.9838, 0.7527, 4.25, 6.936, 7.026, 0.0, 85.0, 1.0, 83.0, 11.0, 0.0, 2.222, 3.0, 2.0, 0.4848, 0.375, 0.6869, 0.4848, 0.08081, 0.2626, 0.1616, 0.0101, 0.0, 0.0404, 0.0202, 0.0, 0.0, 0.0202, 1.286, 0.03, 0.4706, 2.429, 10.24, 2.731, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.932, 0.932, NaN, 9.0, 8.0, 3.0, 0.64, 0.66, 0.3, 0.06, 0.01, 0.33, 0.125, 6.0, 0.6925, 0.125, 0.4, 1.0, 0.0, 0.9299, 1.428, 16.71, 2.222, 1.0, 2.392, 0.08354, 0.05208, 0.09818, 0.3751, 0.3751, 0.3751, 28.0, 28.0, 0.6734, 0.6734, 0.1854, 0.1854, 3.621, 3.621, 0.0, 8.0, 8.0, 8.0, 90.0, 45.0, 2.0, 0.1455, 0.1354, 1.075, 0.2808, 0.02653, 0.0, 0.375, 140.0, 140.0, 1.117E-10, 45.98, 2.175, 2.316, 0.3411, 0.3411, 0.3737, 0.3737, 0.02679, 2.857, 0.2874, 0.3948, 0.49, 8.0, 8.0, 8.0, 105.0, 53.0, 1.981, 0.1478, 0.1396, 1.059, 0.2875, 0.02651, 0.0, 0.125
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\ffl2main.mid",20.0, 11.0, 5.0, 2.0, 25.0, 0.0, 0.38, 0.62, 3.0, 2.0, 73.0, 5.68, 74.0, 2.0, 0.17, 0.27, 0.7647, 0.8148, 7.0, 7.0, 7.117, 3.327, 2.575, -0.2192, -0.2886, 1.305, 5.026, 4.709, 6.453, 0.0, 62.0, 2.0, 78.0, 6.0, 2.0, 3.677, 4.0, 1.0, 0.2525, 0.92, 0.3737, 0.09091, 0.2323, 0.4848, 0.1212, 0.06061, 0.0202, 0.101, 0.0303, 0.0, 0.06061, 0.0303, 2.0, 0.0, 0.4667, 1.667, 6.426, 4.636, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.6135, 0.6135, 0.1951, 8.0, 7.0, 3.0, 0.28, 0.4, 0.52, 0.36, 0.05, 0.08, 0.25, 6.0, 1.56, 0.25, 0.28, 0.8571, 3.0, 1.584, 1.061, 7.324, 1.961, 1.0, 1.637, 0.03083, 0.01042, 0.0329, 0.03317, 0.03317, 0.03317, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 1.131E-16, 1.131E-16, 0.0, 4.0, 5.0, 4.0, 120.0, 60.0, 2.0, 0.3118, 0.2941, 1.06, 0.6059, 0.03808, 0.0, 0.75, 176.0, 176.0, 1.408E-10, 55.56, 1.8, 0.7075, 0.5501, 0.5501, 0.5216, 0.5216, 0.1136, 2.042, 0.5372, 0.5327, 0.0, 5.0, 8.0, 5.0, 176.0, 88.0, 2.0, 0.2325, 0.2193, 1.06, 0.4518, 0.03121, 0.0, 0.6
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\NBAJamRK3Kv2.mid",16.0, 8.0, 5.0, 2.0, 36.0, 0.28, 0.72, 0.0, 5.0, 2.0, 57.0, 6.87, 64.0, 11.0, 0.22, 0.32, 0.6818, 0.8125, 2.0, 7.0, 10.84, 3.419, 1.379, -1.21, 0.7634, -1.284, 5.953, 4.622, 6.687, 0.0, 66.0, 6.0, 35.0, 11.0, 2.0, 8.515, 2.0, 10.0, 0.3333, 0.5455, 0.3838, 0.08081, 0.0101, 0.3434, 0.101, 0.06061, 0.0, 0.0101, 0.0, 0.0, 0.1818, 0.2222, 4.0, 0.01, 0.4835, 1.82, 16.62, 5.319, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.047, 1.047, 0.7161, 9.0, 6.0, 3.0, 0.27, 0.69, 0.67, 0.06, 0.06, 0.19, 0.25, 8.0, 0.89, 0.5, 0.42, 0.6429, 1.0, 1.502, 0.7788, 19.62, 2.273, 2.0, 2.061, 0.1078, 0.05556, 0.1999, 0.1, 0.1, 0.1, 1.333, 1.333, 0.3413, 0.3413, 0.2222, 0.2222, 0.3284, 0.3284, 0.0, 5.0, 11.0, 6.0, 134.0, 68.0, 1.971, 0.1857, 0.1406, 1.321, 0.3263, 0.02626, 0.0, 0.3333, 120.0, 120.0, 0.0, 47.78, 2.093, 1.246, 0.4757, 0.4757, 0.8215, 0.8215, 0.1111, 3.556, 0.43, 0.7826, 0.0, 5.0, 11.0, 6.0, 134.0, 68.0, 1.971, 0.1857, 0.1406, 1.321, 0.3263, 0.02626, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Sf2th.mid",7.0, 5.0, 3.0, 2.0, 48.0, 0.02, 0.32, 0.66, 2.0, 1.0, 74.0, 7.02, 69.0, 9.0, 0.31, 0.62, 1.0, 0.5, 7.0, 5.0, 7.581, 2.708, 0.831, -0.7044, -2.194, 1.516, 22.13, 5.015, 14.72, 0.0, 69.0, 9.0, 69.0, 9.0, 7.0, 8.869, 3.0, 2.0, 0.303, 0.9667, 0.6061, 0.0, 0.0303, 0.06061, 0.0101, 0.2929, 0.0, 0.303, 0.0, 0.0, 0.2929, 0.0404, 0.0, 0.0, 0.6364, 1.523, 13.45, 3.161, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.636, 1.636, 0.6386, 5.0, 4.0, 1.0, 0.93, 0.95, 0.07, 0.02, 0.0, 0.0, 0.25, 2.0, 0.3125, 0.25, 0.93, 0.03226, 3.0, 0.2761, 0.6791, 34.29, 10.0, 1.0, 27.76, 0.0, 0.0, 0.0, 0.4888, 0.4888, 0.4888, 3.5, 3.5, 0.3212, 0.3212, 0.25, 0.25, 0.4747, 0.4747, 0.0, 5.0, 7.0, 5.0, 120.0, 80.0, 1.5, 0.196, 0.1916, 1.023, 0.3877, 0.03311, 0.0, 0.6, 178.0, 178.0, 1.973E-11, 20.6, 4.853, 2.471, 0.1925, 0.1925, 0.1475, 0.1475, 0.08427, 0.6742, 0.1053, 0.09307, 0.93, 8.0, 8.0, 8.0, 177.0, 119.0, 1.487, 0.1236, 0.1208, 1.023, 0.2444, 0.02546, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\dmario2.mid",23.0, 9.0, 4.0, 2.0, 40.0, 0.25, 0.57, 0.18, 3.0, 2.0, 63.0, 5.34, 71.0, 0.0, 0.19, 0.22, 0.8421, 0.9545, 1.0, 11.0, 12.65, 4.171, 2.372, -1.826, 0.9638, 0.8853, 5.608, 4.67, 7.21, 0.0, 71.0, 11.0, 72.0, 0.0, 0.0, 9.99, 4.0, 3.0, 0.1919, 0.6316, 0.4444, 0.1919, 0.1111, 0.2121, 0.1818, 0.0101, 0.0202, 0.0303, 0.0303, 0.0, 0.0101, 0.3131, 2.0, 0.0, 0.45, 1.569, 18.86, 5.271, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.135, 1.135, 0.5089, 3.0, 4.0, 3.0, 0.17, 0.75, 0.83, 0.0, 0.0, 0.16, 0.25, 1.0, 0.5425, 0.5, 0.58, 0.2931, 1.0, 0.2043, 0.6241, 6.473, 2.041, 1.0, 2.131, 0.03225, 0.0, 0.04332, 0.3917, 0.3917, 0.3917, 4.0, 4.0, 0.6954, 0.6954, 0.5, 0.5, 0.7878, 0.7878, 0.0, 2.0, 11.0, 5.0, 40.0, 120.0, 3.0, 0.1115, 0.1049, 1.062, 0.2164, 0.01602, 0.0, 0.6, 130.0, 130.0, 3.496E-12, 40.68, 2.458, 1.069, 0.3861, 0.3861, 0.2525, 0.2525, 0.08846, 0.4615, 0.2474, 0.08964, 0.01, 1.0, 11.0, 5.0, 129.0, 65.0, 1.985, 0.1003, 0.08777, 1.143, 0.1881, 0.01456, 0.2, 0.4
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\MGSvr_title.mid",11.0, 6.0, 2.0, 1.0, 36.0, 0.1, 0.82, 0.08, 2.0, 1.0, 62.0, 8.16, 57.0, 9.0, 0.42, 0.83, 0.8571, 0.1084, 12.0, 5.0, 8.106, 2.219, 1.008, 2.132, -1.136, 0.3572, 5.336, 10.24, 45.54, 0.0, 81.0, 9.0, 57.0, 9.0, 0.0, 6.626, 2.0, 12.0, 0.4141, 0.6829, 0.7374, 0.4141, 0.0202, 0.08081, 0.0101, 0.05051, 0.0, 0.0202, 0.0, 0.0, 0.2828, 0.1414, 0.0, 0.0, 0.5862, 1.261, 14.0, 2.543, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.4614, 0.4614, 0.4467, 10.0, 6.0, 1.0, 0.03, 0.83, 0.83, 0.14, 0.12, 0.02, 0.25, 12.0, 1.558, 0.5, 0.8, 0.125, 8.0, 2.735, 1.16, 10.99, 4.762, 1.0, 6.379, 0.3362, 0.125, 1.675, 0.2151, 0.2151, 0.2151, 2.875, 2.875, 0.5902, 0.5902, 0.375, 0.375, 0.4538, 0.4538, 0.0, 4.0, 7.0, 4.0, 60.0, 160.0, 2.667, 0.2636, 0.2045, 1.289, 0.4682, 0.03286, 0.0, 0.25, 125.0, 125.0, 0.0, 104.0, 0.9612, 0.9166, 1.047, 1.047, 1.848, 1.848, 0.12, 11.52, 0.8166, 1.899, 0.0, 4.0, 8.0, 4.0, 63.0, 166.0, 2.635, 0.2601, 0.2018, 1.289, 0.4619, 0.03242, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\kiexpand.mid",15.0, 7.0, 3.0, 2.0, 43.0, 0.62, 0.24, 0.14, 2.0, 2.0, 53.0, 5.52, 40.0, 4.0, 0.46, 0.56, 0.413, 0.4107, 31.0, 7.0, 15.15, 3.23, 1.161, 0.7683, 1.412, -0.4134, 4.656, 5.472, 7.301, 0.0, 67.0, 7.0, 47.0, 11.0, 0.0, 12.81, 2.0, 31.0, 0.2727, 0.7407, 0.4949, 0.2727, 0.0101, 0.09091, 0.09091, 0.0404, 0.0, 0.0101, 0.0, 0.07071, 0.05051, 0.3737, 2.0, 0.0, 0.5278, 1.469, 25.39, 3.525, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.174, 2.174, 0.7844, 6.0, 6.0, 2.0, 0.86, 0.89, 0.14, 0.02, 0.0, 0.04, 0.125, 2.0, 0.3575, 0.25, 0.68, 0.2647, 1.0, 0.3827, 0.8427, 14.24, 2.083, 1.0, 1.648, 0.0169, 0.009766, 0.04535, 0.2394, 0.2394, 0.2394, 0.4004, 0.4004, 0.2275, 0.2275, 0.2598, 0.2598, 0.0638, 0.0638, 0.0, 4.0, 10.0, 10.0, 60.0, 48.0, 1.25, 0.1333, 0.1171, 1.138, 0.2505, 0.02454, 0.0, 0.2, 132.0, 132.0, 5.329E-11, 20.9, 4.784, 2.694, 0.2096, 0.2096, 0.1766, 0.1766, 0.04528, 1.118, 0.159, 0.1848, 0.18, 3.0, 11.0, 11.0, 66.0, 53.0, 1.245, 0.1227, 0.1078, 1.138, 0.2305, 0.02332, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Wizardry_II_Opening_Theme.mid",15.0, 10.0, 6.0, 0.0, 19.0, 0.0, 0.36, 0.64, 6.0, 2.0, 74.0, 5.82, 78.0, 6.0, 0.16, 0.18, 0.8125, 0.9444, 7.0, 1.0, 4.148, 3.273, 2.351, 0.07233, -0.165, -0.2807, 5.45, 5.231, 5.947, 0.0, 64.0, 4.0, 73.0, 1.0, 2.0, 2.374, 4.0, 1.0, 0.4545, 0.4, 0.303, 0.101, 0.1818, 0.6364, 0.1616, 0.05051, 0.0101, 0.0202, 0.0, 0.0, 0.0101, 0.0101, 1.667, 0.01, 0.5393, 2.171, 5.61, 5.486, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.8863, 0.8863, 0.4198, 7.0, 7.0, 2.0, 0.0, 0.32, 0.95, 0.15, 0.02, 0.56, 0.5, 6.0, 1.002, 0.75, 0.51, 0.6275, 1.0, 0.9728, 0.7787, 20.32, 1.818, 1.0, 1.292, 0.08667, 0.08333, 0.07782, 0.113, 0.113, 0.113, 0.25, 0.25, 0.1853, 0.1853, 0.1667, 0.1667, 0.035, 0.035, 0.0, 5.0, 5.0, 5.0, 60.0, 120.0, 2.0, 0.2918, 0.2568, 1.136, 0.5486, 0.03735, 0.0, 0.4, 180.0, 180.0, 8.311E-11, 37.61, 2.659, 0.947, 0.3754, 0.3754, 0.3173, 0.3173, 0.1632, 1.917, 0.3336, 0.2976, 0.0, 4.0, 8.0, 8.0, 90.0, 45.0, 2.0, 0.1995, 0.1835, 1.087, 0.383, 0.02995, 0.0, 0.375
