,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\ffmqboss.mid",19.0, 9.0, 4.0, 1.0, 47.0, 0.02, 0.35, 0.63, 6.0, 2.0, 74.0, 4.25, 72.0, 0.0, 0.16, 0.21, 0.9375, 0.8571, 3.0, 7.0, 7.01, 3.427, 4.344, 0.1926, 1.094, 1.844, 12.64, 5.147, 4.44, 0.0, 71.0, 11.0, 77.0, 5.0, 2.0, 5.293, 5.0, 1.0, 0.2222, 0.7727, 0.3838, 0.0404, 0.1717, 0.3939, 0.2222, 0.1212, 0.0, 0.05051, 0.0101, 0.0101, 0.06061, 0.09091, 1.2, 0.0, 0.3684, 1.863, 10.04, 4.838, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.214, 1.214, 0.5501, 8.0, 8.0, 1.0, 0.01, 0.76, 0.97, 0.09, 0.01, 0.15, 0.25, 6.0, 0.7475, 0.5, 0.75, 0.16, 1.0, 0.7466, 0.9945, 33.87, 2.703, 1.0, 3.936, 0.09229, 0.1, 0.04155, 0.1903, 0.1903, 0.1903, 1.1, 1.1, 0.1699, 0.1699, 0.1, 0.1, 0.2135, 0.2135, 0.0, 5.0, 5.0, 5.0, 80.0, 120.0, 1.5, 0.2094, 0.2094, 1.0, 0.4187, 0.03485, 0.0, 0.4, 258.0, 258.0, 4.946E-12, 19.16, 5.218, 0.7062, 0.1917, 0.1917, 0.1902, 0.1902, 0.05523, 1.326, 0.1552, 0.1702, 0.75, 2.0, 11.0, 11.0, 172.0, 129.0, 1.333, 0.1109, 0.1093, 1.015, 0.2202, 0.02322, 0.0, 0.3636
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\15-BattleIntro.mid",6.0, 5.0, 4.0, 3.0, 12.0, 0.0, 0.62, 0.38, 1.0, 4.0, 72.0, 5.22, 72.0, 9.0, 0.26, 0.27, 1.0, 0.963, 3.0, 9.0, 3.271, 4.177, 3.371, 0.8255, 1.595, 1.121, 6.419, 4.581, 4.905, 0.0, 81.0, 9.0, 72.0, 0.0, 6.0, 3.909, 4.0, 3.0, 0.3838, 0.5263, 0.2525, 0.05051, 0.1515, 0.303, 0.202, 0.0, 0.3838, 0.0, 0.06061, 0.0, 0.0, 0.0, 0.0, 0.11, 0.6489, 1.808, 7.327, 4.393, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.089, 1.089, 0.8381, 8.0, 3.0, 2.0, 0.77, 0.77, 0.05, 0.18, 0.0, 0.05, 0.125, 4.0, 0.8538, 0.125, 0.77, 1.0, 0.0, 1.488, 1.47, 7.004, 2.941, 1.0, 4.256, 0.08875, 0.05208, 0.07607, 0.07984, 0.07984, 0.07984, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 120.0, 159.0, 1.325, 0.1405, 0.1405, 1.0, 0.281, 0.02496, 0.0, 0.3, 150.0, 150.0, 0.0, 36.74, 2.722, 0.9503, 0.3683, 0.3683, 0.5531, 0.5531, 0.07083, 1.5, 0.3381, 0.5489, 0.77, 4.0, 13.0, 11.0, 150.0, 199.0, 1.327, 0.1266, 0.1266, 1.0, 0.2532, 0.02283, 0.0, 0.2727
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\bofboss.mid",13.0, 9.0, 4.0, 1.0, 19.0, 0.0, 0.0, 1.0, 6.0, 2.0, 81.0, 5.07, 76.0, 4.0, 0.3, 0.34, 0.5, 0.4412, 8.0, 4.0, 4.854, 3.373, 2.454, 0.3152, 0.9516, -0.8191, 5.456, 5.297, 8.31, 0.0, 81.0, 9.0, 83.0, 11.0, 2.0, 1.939, 4.0, 2.0, 0.3939, 0.5897, 0.4141, 0.2323, 0.1111, 0.5051, 0.1717, 0.07071, 0.0101, 0.0101, 0.0, 0.0, 0.0, 0.0, 3.25, 0.0, 0.4868, 2.533, 6.333, 3.603, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.843, 1.843, 0.4442, 6.0, 5.0, 1.0, 0.79, 0.87, 0.2, 0.04, 0.0, 0.1, 0.25, 3.0, 0.395, 0.25, 0.79, 0.1139, 2.0, 0.4192, 1.038, 26.08, 3.846, 1.0, 6.857, 0.02417, 0.0, 0.05957, 0.2458, 0.2458, 0.2458, 4.0, 4.0, 0.9524, 0.9524, 0.5, 0.5, 1.311, 1.311, 0.0, 2.0, 18.0, 10.0, 120.0, 159.0, 1.325, 0.1107, 0.1107, 1.0, 0.2213, 0.02003, 0.0, 0.3, 120.0, 120.0, 0.0, 27.12, 3.687, 0.9707, 0.2484, 0.2484, 0.2816, 0.2816, 0.125, 1.25, 0.2046, 0.1922, 0.0, 2.0, 18.0, 10.0, 120.0, 159.0, 1.325, 0.1107, 0.1107, 1.0, 0.2213, 0.02003, 0.0, 0.3
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\hm-mml2mandatron.mid",13.0, 11.0, 5.0, 1.0, 16.0, 0.0, 0.71, 0.29, 2.0, 3.0, 68.0, 3.44, 60.0, 0.0, 0.19, 0.28, 0.6842, 0.4643, 15.0, 3.0, 5.666, 3.144, 3.774, 0.5295, 0.4198, 0.2226, 4.827, 5.282, 4.664, 0.0, 60.0, 0.0, 72.0, 0.0, 0.0, 2.949, 4.0, 1.0, 0.2929, 0.8966, 0.5051, 0.2929, 0.2626, 0.3131, 0.07071, 0.101, 0.0202, 0.101, 0.06061, 0.0101, 0.0303, 0.0, 0.4, 0.01, 0.4, 2.333, 9.333, 4.101, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.7, 2.7, 0.3375, 3.0, 4.0, 2.0, 0.62, 0.97, 0.38, 0.0, 0.0, 0.03, 0.125, 0.75, 0.3362, 0.25, 0.49, 0.7143, 1.0, 0.1556, 1.663, 5.688, 2.703, 1.0, 2.367, 0.04958, 0.0, 0.05824, 0.2261, 0.2261, 0.2261, 0.3333, 0.3333, 0.1675, 0.1675, 0.125, 0.125, 0.06573, 0.06573, 0.0, 3.0, 16.0, 10.0, 60.0, 80.0, 1.333, 0.1068, 0.1035, 1.032, 0.2104, 0.02208, 0.0, 0.2, 137.0, 136.8, 4.167E-11, 16.25, 6.155, 1.374, 0.1589, 0.1589, 0.0758, 0.0758, 0.05482, 0.2924, 0.1257, 0.04728, 0.21, 0.0, 13.0, 12.0, 69.0, 92.0, 1.333, 0.08989, 0.08708, 1.032, 0.177, 0.02017, 0.0, 0.1667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\fe5-attack.mid",20.0, 10.0, 2.0, 1.0, 37.0, 0.3, 0.26, 0.44, 2.0, 2.0, 65.0, 7.29, 46.0, 10.0, 0.22, 0.42, 0.4545, 0.3333, 24.0, 5.0, 13.31, 3.506, 3.105, -1.043, -2.319, -1.98, 4.786, 5.017, 5.704, 0.0, 82.0, 10.0, 75.0, 3.0, 1.0, 6.01, 2.0, 1.0, 0.2828, 0.8929, 0.4242, 0.2525, 0.2828, 0.3333, 0.101, 0.06061, 0.0, 0.0303, 0.0404, 0.0202, 0.0202, 0.1414, 4.0, 0.02, 0.5541, 2.242, 17.15, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.925, 1.925, 0.3899, 7.0, 7.0, 2.0, 0.74, 0.84, 0.25, 0.01, 0.0, 0.15, 0.125, 3.0, 0.42, 0.25, 0.46, 0.6087, 1.0, 0.4812, 1.06, 14.77, 2.703, 1.0, 2.355, 0.05883, 0.05, 0.02473, 0.2214, 0.2214, 0.2214, 1.0, 1.0, 0.2105, 0.2105, 0.1667, 0.1667, 0.1536, 0.1536, 0.0, 1.0, 18.0, 14.0, 120.0, 60.0, 2.0, 0.1021, 0.09792, 1.043, 0.2, 0.01802, 0.07143, 0.2143, 163.0, 163.0, 2.7E-12, 19.12, 5.229, 0.2259, 0.1879, 0.1879, 0.1985, 0.1985, 0.03067, 1.031, 0.1489, 0.1834, 0.74, 0.0, 24.0, 15.0, 163.0, 82.0, 1.988, 0.08797, 0.08438, 1.043, 0.1724, 0.01545, 0.06667, 0.06667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\ctboss2.mid",15.0, 11.0, 6.0, 1.0, 47.0, 0.18, 0.0, 0.82, 4.0, 4.0, 72.0, 5.85, 79.0, 9.0, 0.15, 0.2, 0.9333, 0.85, 3.0, 1.0, 13.79, 3.549, 3.941, -1.32, -0.9722, 0.9973, 7.053, 4.89, 4.637, 0.0, 45.0, 9.0, 46.0, 10.0, 2.0, 9.97, 2.0, 1.0, 0.3434, 0.7941, 0.09091, 0.07071, 0.2727, 0.6162, 0.0101, 0.0303, 0.0, 0.0, 0.0, 0.0101, 0.0, 0.2626, 0.0, 0.0, 0.3587, 1.508, 15.7, 5.529, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.934, 1.934, 1.344, 4.0, 4.0, 1.0, 0.7, 0.82, 0.3, 0.0, 0.0, 0.18, 0.25, 1.5, 0.4375, 0.25, 0.7, 0.1714, 1.0, 0.3699, 1.521, 9.766, 2.703, 1.0, 9.522, 0.01875, 0.0, 0.04486, 0.1902, 0.1902, 0.1902, 2.25, 2.25, 0.4239, 0.4239, 0.125, 0.125, 0.6155, 0.6155, 0.0, 2.0, 13.0, 10.0, 80.0, 159.0, 1.988, 0.1088, 0.1071, 1.015, 0.2159, 0.0215, 0.0, 0.3, 110.0, 110.0, 1.649E-12, 28.2, 3.546, 2.094, 0.2666, 0.2666, 0.2387, 0.2387, 0.1364, 0.8182, 0.2284, 0.2001, 0.0, 3.0, 13.0, 9.0, 73.0, 146.0, 2.0, 0.1209, 0.1191, 1.015, 0.2401, 0.02287, 0.0, 0.2222
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Grandia_-_Battle_3.mid",27.0, 9.0, 2.0, 1.0, 60.0, 0.05, 0.43, 0.52, 3.0, 3.0, 70.0, 5.36, 76.0, 4.0, 0.19, 0.27, 0.5263, 0.6667, 1.0, 1.0, 10.58, 3.037, 3.538, -0.9191, 0.3556, 0.441, 11.05, 5.765, 5.745, 0.0, 76.0, 4.0, 80.0, 8.0, 2.0, 3.677, 4.0, 2.0, 0.2828, 0.8929, 0.4646, 0.2525, 0.1717, 0.4545, 0.07071, 0.0404, 0.0, 0.05051, 0.0202, 0.0, 0.09091, 0.0202, 6.0, 0.0, 0.6081, 2.056, 10.0, 4.355, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.9668, 0.9668, 0.3765, 8.0, 8.0, 3.0, 0.3, 0.5, 0.63, 0.1, 0.0, 0.12, 0.125, 4.0, 0.9175, 1.0, 0.31, 0.6452, 3.0, 0.8789, -0.2816, 10.85, 1.961, 2.0, 1.248, 0.02179, 0.0, 0.09825, 0.1209, 0.1209, 0.1209, 4.0, 4.0, 1.042, 1.042, 0.5, 0.5, 1.033, 1.033, 0.0, 5.0, 11.0, 5.0, 120.0, 48.0, 2.5, 0.1909, 0.1545, 1.235, 0.3455, 0.02619, 0.0, 0.6, 150.0, 150.0, 0.0, 41.37, 2.417, 0.8294, 0.4169, 0.4169, 0.436, 0.436, 0.05703, 1.8, 0.3637, 0.3435, 0.1, 5.0, 13.0, 6.0, 150.0, 60.0, 2.5, 0.1544, 0.125, 1.235, 0.2794, 0.02316, 0.0, 0.5
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\B1L_mk64_battleresult.mid",8.0, 8.0, 3.0, 2.0, 10.0, 0.0, 0.33, 0.67, 2.0, 2.0, 74.0, 4.0, 77.0, 5.0, 0.52, 0.52, 0.4231, 0.4231, 5.0, 5.0, 3.065, 2.558, 4.863, -2.271, -1.173, -2.764, 6.191, 6.039, 4.402, 0.0, 71.0, 11.0, 77.0, 5.0, 0.0, 2.909, 4.0, 5.0, 0.3131, 0.8065, 0.5354, 0.3131, 0.1313, 0.1717, 0.1616, 0.2525, 0.0, 0.0202, 0.0404, 0.0404, 0.0, 0.0, 1.286, 0.0, 0.6471, 1.619, 6.738, 3.274, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.083, 2.083, 0.4593, 3.0, 2.0, 1.0, 0.97, 0.97, 0.03, 0.0, 0.0, 0.0, 0.25, 1.0, 0.2725, 0.25, 0.97, 0.03093, 3.0, 0.1286, 0.5249, 36.08, 50.0, 97.0, 66.47, 0.0, 0.0, 0.0, 0.4323, 0.4323, 0.4323, 2.0, 2.0, 0.2882, 0.2882, 0.25, 0.25, 0.2125, 0.2125, 0.0, 5.0, 10.0, 10.0, 69.0, 54.0, 1.278, 0.1402, 0.1364, 1.028, 0.2765, 0.02497, 0.0, 0.1, 122.0, 122.0, 5.785E-11, 23.61, 4.236, 0.7967, 0.2262, 0.2262, 0.07729, 0.07729, 0.123, 0.4918, 0.134, 0.06324, 0.0, 5.0, 10.0, 10.0, 70.0, 55.0, 1.273, 0.1402, 0.1364, 1.028, 0.2765, 0.02497, 0.0, 0.1
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\DQ7battle3.mid",28.0, 12.0, 1.0, 0.0, 53.0, 0.01, 0.27, 0.72, 6.0, 3.0, 78.0, 5.61, 71.0, 11.0, 0.13, 0.17, 0.5385, 0.7059, 5.0, 9.0, 8.053, 3.662, 3.083, 0.1229, -0.3195, 0.4574, 9.922, 4.942, 5.671, 0.0, 76.0, 4.0, 69.0, 9.0, 2.0, 3.586, 5.0, 1.0, 0.2121, 0.9524, 0.4141, 0.09091, 0.202, 0.4141, 0.2626, 0.101, 0.0101, 0.05051, 0.0303, 0.0101, 0.0, 0.0303, 2.25, 0.0, 0.5111, 3.0, 11.03, 4.577, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.33, 1.33, NaN, 6.0, 4.0, 1.0, 0.81, 0.92, 0.13, 0.06, 0.0, 0.08, 0.25, 3.0, 0.4675, 0.25, 0.81, 0.1358, 1.0, 0.6701, 0.9737, 16.36, 2.857, 2.0, 5.38, 0.04458, 0.025, 0.06115, 0.3918, 0.3918, 0.3918, 8.0, 8.0, 0.7843, 0.7843, 0.3, 0.3, 1.787, 1.787, 0.0, 5.0, 10.0, 10.0, 120.0, 60.0, 2.0, 0.1352, 0.1245, 1.086, 0.2597, 0.0246, 0.0, 0.3, 135.0, 135.0, 1.83E-11, 33.41, 2.993, 1.583, 0.2967, 0.2967, 0.4831, 0.4831, 0.08889, 1.444, 0.2032, 0.3245, 0.46, 5.0, 11.0, 11.0, 134.0, 68.0, 1.971, 0.1268, 0.1167, 1.086, 0.2435, 0.02345, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\hm-vffinal.mid",10.0, 7.0, 6.0, 1.0, 15.0, 0.0, 0.67, 0.33, 3.0, 2.0, 70.0, 4.65, 64.0, 4.0, 0.16, 0.32, 1.0, 0.5312, 5.0, 1.0, 4.531, 3.138, 3.759, 0.3509, 0.6214, 0.5667, 4.942, 5.35, 5.327, 0.0, 76.0, 4.0, 62.0, 2.0, 3.0, 5.919, 4.0, 1.0, 0.2626, 0.9231, 0.7374, 0.0, 0.0, 0.0, 0.5051, 0.2424, 0.0101, 0.0, 0.0, 0.0202, 0.2121, 0.0101, 1.083, 0.0, 0.2424, 2.062, 11.96, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.013, 4.013, 2.021, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.125, 0.125, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.04167, 0.04167, 4.882E-17, 0.3311, 0.3311, 0.3311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 160.0, 120.0, 1.333, 0.1049, 0.1038, 1.01, 0.2086, 0.02422, 0.0, 0.3, 155.0, 154.8, 3.684E-11, 9.658, 10.35, 0.08488, 0.09589, 0.09589, 1.255E-16, 1.255E-16, 0.0646, 0.0646, 0.0646, 1.395E-16, 1.0, 0.0, 12.0, 12.0, 155.0, 124.0, 1.25, 0.0884, 0.08748, 1.011, 0.1759, 0.02197, 0.0, 0.08333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\fe5-attack-heavy.mid",13.0, 9.0, 6.0, 1.0, 30.0, 0.05, 0.36, 0.59, 4.0, 2.0, 72.0, 6.0, 75.0, 10.0, 0.14, 0.28, 0.8571, 0.5, 5.0, 7.0, 8.266, 3.872, 3.37, -0.3629, 0.0, -1.603, 6.159, 4.699, 5.852, 0.0, 70.0, 10.0, 70.0, 10.0, 1.0, 7.758, 6.0, 11.0, 0.2929, 0.4483, 0.2222, 0.0, 0.2929, 0.3939, 0.09091, 0.09091, 0.0, 0.0, 0.101, 0.0, 0.1313, 0.1919, 0.0, 0.04, 0.6566, 1.678, 12.81, 6.792, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.7944, 0.7944, 0.2557, 7.0, 6.0, 3.0, 0.36, 0.56, 0.55, 0.29, 0.0, 0.18, 0.125, 3.0, 0.9425, 0.125, 0.36, 1.0, 0.0, 0.9471, 1.402, 5.803, 1.786, 1.0, 1.461, 0.07217, 0.05, 0.1036, 0.2734, 0.2734, 0.2734, 5.0, 5.0, 1.833, 1.833, 0.5, 0.5, 1.786, 1.786, 0.0, 4.0, 10.0, 7.0, 120.0, 159.0, 1.325, 0.2, 0.1655, 1.208, 0.3655, 0.02641, 0.1429, 0.4286, 164.0, 164.0, 2.908E-11, 46.05, 2.171, 0.6639, 0.4421, 0.4421, 0.4412, 0.4412, 0.06402, 1.098, 0.3346, 0.3257, 0.36, 2.0, 13.0, 10.0, 163.0, 41.0, 3.976, 0.1602, 0.1271, 1.261, 0.2873, 0.02283, 0.1, 0.1
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\7thsaga_bt2_w.mid",21.0, 12.0, 4.0, 2.0, 25.0, 0.0, 0.26, 0.74, 3.0, 3.0, 75.0, 5.5, 77.0, 7.0, 0.16, 0.28, 1.0, 0.7857, 2.0, 2.0, 5.625, 2.505, 4.244, -0.7573, -0.5989, -0.2686, 6.171, 6.021, 4.46, 0.0, 78.0, 6.0, 70.0, 10.0, 0.0, 3.899, 4.0, 1.0, 0.2828, 0.6786, 0.6061, 0.2828, 0.1919, 0.2929, 0.101, 0.0202, 0.0, 0.0404, 0.08081, 0.05051, 0.1313, 0.0, 1.5, 0.0, 0.3803, 1.732, 9.122, 3.973, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.3, 2.3, 1.215, 8.0, 4.0, 3.0, 0.63, 0.99, 0.36, 0.01, 0.0, 0.0, 0.125, 4.0, 0.3538, 0.25, 0.44, 0.8182, 1.0, 0.3961, 0.7858, 80.19, 8.333, 2.0, 11.32, 0.04658, 0.025, 0.03361, 0.2613, 0.2613, 0.2613, 4.0, 4.0, 0.2894, 0.2894, 0.1, 0.1, 0.6849, 0.6849, 0.0, 5.0, 16.0, 10.0, 120.0, 60.0, 2.0, 0.1231, 0.1109, 1.11, 0.234, 0.02147, 0.0, 0.3, 120.0, 120.0, 0.0, 21.74, 4.6, 1.442, 0.1972, 0.1972, 0.2015, 0.2015, 0.05833, 2.0, 0.1606, 0.1936, 0.19, 5.0, 16.0, 10.0, 120.0, 60.0, 2.0, 0.1231, 0.1109, 1.11, 0.234, 0.02147, 0.0, 0.3
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Freeze_v2.mid",28.0, 9.0, 3.0, 2.0, 50.0, 0.56, 0.23, 0.21, 3.0, 2.0, 58.0, 5.41, 44.0, 8.0, 0.29, 0.37, 0.4138, 0.5405, 7.0, 5.0, 15.68, 2.738, 2.274, 1.28, 0.4492, -0.8049, 6.05, 4.801, 6.922, 0.0, 44.0, 8.0, 44.0, 8.0, 0.0, 6.687, 5.0, 7.0, 0.1818, 0.8333, 0.4444, 0.1818, 0.1414, 0.2424, 0.0101, 0.06061, 0.0101, 0.1515, 0.1111, 0.0202, 0.08081, 0.1313, 0.0, 0.0, 0.5926, 1.528, 12.34, 3.887, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.667, 2.667, 1.033, 7.0, 4.0, 2.0, 0.72, 0.98, 0.27, 0.01, 0.0, 0.01, 0.25, 4.0, 0.3575, 0.25, 0.72, 0.3611, 1.0, 0.3864, 0.8346, 87.86, 10.0, 8.0, 10.04, 0.0025, 0.0, 0.025, 0.04, 0.04, 0.04, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 6.081E-17, 6.081E-17, 0.0, 5.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.121, 0.1166, 1.037, 0.2376, 0.02439, 0.0, 0.3, 140.0, 140.0, 5.201E-12, 16.07, 6.222, 1.823, 0.1608, 0.1608, 0.1896, 0.1896, 0.1071, 1.821, 0.1543, 0.1758, 0.0, 1.0, 12.0, 12.0, 140.0, 94.0, 1.489, 0.1032, 0.0995, 1.037, 0.2027, 0.02213, 0.0, 0.1667
